Home Ownership,Annual Income,Years in current job,Tax Liens,Number of Open Accounts,Years of Credit History,Maximum Open Credit,Number of Credit Problems,Bankruptcies,Purpose,Term,Current Loan Amount,Current Credit Balance,Monthly Debt,Credit Score,Annual Income_nan,Years in current job_nan,Bankruptcies_nan,Credit Score_nan,Term_Long Term,Term_Short Term,Credit Default
Home Mortgage,0.37027812781387365,10+ years,-0.11095342154390785,-0.23039849588571198,0.8070088010912256,0.2776173197149035,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.3511013462497297,0.1999299253221967,0.11970061329347884,4.231606053866659,0,1,0,0,1,0,1
Home Mortgage,-0.12085854327908528,10+ years,-0.11095342154390785,-0.23039849588571198,0.5229774531861038,1.6448209094463162,-0.3409788778582933,-0.3370990397177327,home improvements,Short Term,-0.35033502610757494,-0.39843372470863153,-0.13755310454460737,-0.24950808273893219,0,1,0,0,0,1,0
Rent,-0.40875006908465633,10+ years,-0.11095342154390785,0.3807741234762923,1.5738934404350544,0.5843645987316419,-0.3409788778582933,-0.3370990397177327,other,Short Term,-0.36846208098099137,0.3784228183283958,0.5650312832537383,-0.2265565436254781,1,0,0,1,0,1,1
Rent,1.8003772451099929,10+ years,-0.11095342154390785,-0.6378469087937149,-0.7835667471774566,0.020657425999341842,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.36500468156265464,0.47328826414247416,1.4299504812654265,-0.23142505192227142,0,0,0,0,0,1,0
Rent,-0.6819741648937862,2 years,-0.11095342154390785,-0.6378469087937149,1.2898620925299327,-0.38521473760799263,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.3636760257766165,0.08695217321847387,-0.09269302011065167,-0.2835876408164852,0,0,0,0,1,0,0
Own Home,-0.2780025239143588,6 years,-0.11095342154390785,1.1956709492922981,0.09693043132842104,-0.4851644132201443,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.3613529455615052,-0.17546704992191933,0.5355158632149487,-0.29262915622481556,0,0,0,0,1,0,1
Home Mortgage,-0.6467377632019986,10+ years,-0.11095342154390785,-0.4341227023397134,-1.2380169038256517,-1.1629176899330016,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3651294153268003,-0.5124276788154037,-0.3213536747861605,4.141190899783355,0,0,0,0,0,1,1
Home Mortgage,1.5943171385101567,4 years,-0.11095342154390785,-0.6378469087937149,0.3525586444430308,0.34914919558436536,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3474020598081049,0.4985737610418788,1.5169874301298116,-0.2522900874799569,0,0,0,0,0,1,0
Home Mortgage,0.3260782966798165,10+ years,3.5711291518158657,-0.6378469087937149,-0.2155040513672129,-0.05724783503668634,3.6705373322392743,2.545731972691612,home improvements,Short Term,-0.3623687332319514,-0.5076455517422302,-1.1570928552595,-0.2515945862947007,0,0,0,0,0,1,0
Home Mortgage,-0.4936186833906644,3 years,-0.11095342154390785,0.3807741234762923,-0.42852756229605427,-0.3139827857463692,1.6647792271904904,2.545731972691612,debt consolidation,Short Term,-0.3635471571915599,-0.4906690006324645,-0.25318311657156983,-0.24394407325688272,0,0,0,0,0,1,0
Rent,-0.40875006908465633,1 year,-0.11095342154390785,-0.4341227023397134,-0.7693651797822005,0.531952878361879,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.36216612700731693,-0.2575403058152587,0.28262237788259276,-0.2265565436254781,1,0,0,1,0,1,0
Home Mortgage,-0.16271257331943548,7 years,-0.11095342154390785,-0.026674289431710546,-0.7551636123869445,-0.046900456766261034,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.3532266441979359,0.4585234468040511,1.1202062721083565,-0.2821966384459728,0,0,0,0,1,0,0
Home Mortgage,-0.2542728939032812,< 1 year,-0.11095342154390785,0.9919467428382966,0.7075978293244332,1.6448209094463162,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.36861920417560584,0.5447212872980026,-0.1539039764410959,-0.22864304718124667,0,0,0,0,1,0,1
Home Mortgage,0.45341825710346606,10+ years,-0.11095342154390785,-0.026674289431710546,1.6306997100160792,0.9876124272703903,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.3490380706151871,1.075477615831841,0.7120214290719147,-0.2884561491132785,0,0,0,0,1,0,1
Rent,-0.817660238682414,6 years,-0.11095342154390785,-1.4527437346097205,-1.7918780322406394,-1.1629176899330016,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,2.76051988315993,-0.7224228339161329,-0.6571754283525019,-0.2912381538543032,0,0,0,0,0,1,0
Home Mortgage,-0.42862764677343623,4 years,-0.11095342154390785,0.7882225363842952,1.4886840360635183,0.0859658787061566,5.676295437288058,8.3113939975103,debt consolidation,Short Term,-0.3615376342288591,-0.5520595569343287,0.26451064285879006,-0.22864304718124667,0,0,0,0,0,1,0
Home Mortgage,-0.40875006908465633,10+ years,-0.11095342154390785,0.5844983299302937,1.9715373275022257,-0.2883392830761847,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.36509358021223914,-0.5705902993428759,0.5291432157065736,-0.2265565436254781,1,0,0,1,0,1,0
Rent,-0.7890908506253727,1 year,-0.11095342154390785,0.5844983299302937,0.7502025315102014,-1.1404233893451206,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.36953368873373477,-0.7100490801142967,-0.812131383556147,-0.23490255784855232,0,0,0,0,0,1,0
Home Mortgage,1.9378411892012197,3 years,-0.11095342154390785,-0.23039849588571198,-0.5421401014581031,-0.46626920072632416,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.357451052895246,-0.11066922808041904,0.5391214400946872,-0.2397710661453456,0,0,0,0,1,0,0
Rent,-0.40875006908465633,10+ years,-0.11095342154390785,-0.23039849588571198,-0.13029464699567664,0.7407749688193752,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3664904605433072,0.5979822275754719,0.11643043891418113,-0.2265565436254781,1,0,0,1,0,1,0
Rent,-0.46023422993075086,10+ years,-0.11095342154390785,0.1770499170222909,-0.9681871233157859,-1.1629176899330016,1.6647792271904904,2.545731972691612,home improvements,Long Term,-0.36419701321139075,-0.7077775697545392,-0.366129908595006,-0.32809971667288096,0,1,0,0,1,0,1
Rent,0.14974813236232934,7 years,-0.11095342154390785,-1.0452953217017178,-0.6841557754106641,-1.1629176899330016,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.35936823152426983,-0.4426086235470713,-1.2755737885402092,-0.24742157918316363,0,0,0,0,0,1,0
Rent,-1.0546355344329985,7 years,-0.11095342154390785,-0.8415711152477163,-0.8829777189442494,-1.1629176899330016,-0.3409788778582933,-0.3370990397177327,business loan,Long Term,-0.36503086876175705,-0.8453832762851053,-1.0064132819364748,-0.25437659103572546,0,0,0,0,1,0,1
Own Home,-0.1672807122913911,10+ years,-0.11095342154390785,-0.026674289431710546,1.5880950078303107,1.059744151155529,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.35517690139424707,0.18743661834353104,-0.2602265690808265,-0.2404665673306018,0,1,0,0,1,0,0
Rent,-0.40875006908465633,10+ years,-0.11095342154390785,0.7882225363842952,0.16793826830470152,0.30326082238508795,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.36366362131388374,-0.004864666586456412,-0.38650561049678406,-0.2265565436254781,1,0,0,1,0,1,0
Rent,-1.1549123580281975,3 years,-0.11095342154390785,-1.2490195281557193,-0.7125589102011761,0.09113956784136926,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.36850618573737437,-0.5526573228184753,-1.2862228179292041,-0.22099253414342865,0,0,0,0,0,1,0
Own Home,-0.5610789843170577,7 years,-0.11095342154390785,-0.23039849588571198,-0.30071345573874964,0.0672206282162557,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3577694341053858,-0.07880830645540092,-0.8686467048804202,-0.30584367874468305,0,0,0,0,0,1,1
Home Mortgage,-1.0574258031023553,10+ years,-0.11095342154390785,-0.8415711152477163,-0.30071345573874964,-1.1629176899330016,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3698727440484292,-0.7350954706600425,-1.2274435297269557,-0.28497864318699756,0,0,0,0,0,1,0
Rent,0.38052557469690923,1 year,-0.11095342154390785,-1.0452953217017178,-1.2238153364303956,-0.3377517633675635,-0.3409788778582933,-0.3370990397177327,other,Short Term,2.76051988315993,-0.6154227406538769,-0.5693838238621249,-0.22099253414342865,0,0,0,0,0,1,0
Rent,-0.40875006908465633,5 years,-0.11095342154390785,-0.026674289431710546,-0.6131479384343835,-0.2918633901682861,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3635664530224775,-0.06625522288832061,0.31113159042005994,-0.2265565436254781,1,0,0,1,0,1,0
Rent,-0.13157515038086226,10+ years,-0.11095342154390785,0.3807741234762923,0.16793826830470152,1.133900362093577,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3528710495995979,0.9284272083317575,0.6048603301810821,-0.23490255784855232,0,0,0,0,0,1,1
Own Home,1.0382635087292444,< 1 year,-0.11095342154390785,1.1956709492922981,-0.40012442750554217,1.6216517798407988,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.35337687602436557,0.735049944810306,0.2545324184706766,-0.24324857207162653,0,0,0,0,1,0,0
Home Mortgage,-0.07683156064666971,< 1 year,-0.11095342154390785,0.3807741234762923,-0.1871009165767008,0.9587447415159429,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,2.76051988315993,0.2509193552399086,-0.2774997978535272,-0.2397710661453456,0,0,0,0,0,1,0
Rent,0.6532064323580227,< 1 year,-0.11095342154390785,-0.23039849588571198,-0.9113808537347615,-1.0942350921380046,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.36857578855604134,-0.6527831084130445,0.31197009667116193,-0.23490255784855232,0,0,0,0,0,1,0
Home Mortgage,6.92410068662779,10+ years,-0.11095342154390785,0.3807741234762923,2.7384219668460545,1.6448209094463162,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,2.76051988315993,1.5685149170760242,1.522773123262415,-0.22099253414342865,0,0,0,0,0,1,0
Home Mortgage,0.22476438207476823,10+ years,-0.11095342154390785,-0.026674289431710546,-0.04508524262413988,1.6448209094463162,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,2.76051988315993,2.260787587506296,2.1088889927826964,-0.23698906140432088,0,0,0,0,1,0,0
Rent,-0.770546675663542,1 year,-0.11095342154390785,4.658982459010323,-0.49953539927233476,0.7707673696032166,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3644189152669428,0.23041598541367744,-0.1255624651538491,-0.2585495981472626,0,0,0,0,0,1,1
Rent,-0.41368859770298677,3 years,-0.11095342154390785,1.8068435686543023,-0.6557526406201519,0.8536963577705382,1.6647792271904904,2.545731972691612,debt consolidation,Long Term,-0.3640743468577005,-0.6297691218733973,0.6573508215000659,-0.2481170803684198,0,0,0,0,1,0,1
Rent,-0.4541598397302044,< 1 year,-0.11095342154390785,0.1770499170222909,-0.34331815792451775,-0.7535964002355253,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.36627062589821063,-0.11503291903468982,-0.4712785924831938,4.231606053866659,0,0,0,0,0,1,1
Rent,-0.40875006908465633,7 years,-0.11095342154390785,-1.0452953217017178,-1.1670090668493713,-1.1629176899330016,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.36972182308518103,-0.7826178584497038,-0.8281468529521947,-0.2265565436254781,1,0,0,1,0,1,1
Home Mortgage,1.0920440853828626,< 1 year,-0.11095342154390785,-0.4341227023397134,2.241367108012091,1.6448209094463162,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3626747099793585,4.750183612035151,0.008011580646695642,-0.2515945862947007,0,0,0,0,0,1,0
Home Mortgage,0.5307556152665203,2 years,-0.11095342154390785,-0.4341227023397134,1.9289326253164567,-0.7172306142851176,1.6647792271904904,2.545731972691612,home improvements,Long Term,-0.3548688572363845,-0.48068631036721493,-1.241195032245028,-0.2655046099998244,0,0,0,0,1,0,0
Home Mortgage,0.13826605332471115,10+ years,-0.11095342154390785,0.1770499170222909,-1.0960012298730908,-0.8211542830011281,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3665407675310566,-0.3994499267116809,0.22275303155391168,4.280291136834592,0,0,0,0,0,1,1
Home Mortgage,-0.40875006908465633,10+ years,-0.11095342154390785,-0.026674289431710546,0.5087758857908475,1.6448209094463162,1.6647792271904904,-0.3370990397177327,debt consolidation,Short Term,-0.3668977404030315,-0.8386285217942478,-1.3418996330023754,-0.2265565436254781,1,0,0,1,0,1,1
Rent,1.5812794229577642,8 years,-0.11095342154390785,-0.026674289431710546,0.3525586444430308,1.6448209094463162,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3574903336938996,2.733441072101077,2.9900752120657628,-0.2230790376991972,0,0,0,0,0,1,1
Home Mortgage,-0.40875006908465633,9 years,-0.11095342154390785,-0.026674289431710546,1.985738894897481,0.23112909849994925,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3567639834872169,0.43353683284671984,0.3092030260425254,-0.2265565436254781,1,0,0,1,0,1,0
Rent,-0.5571775467085767,10+ years,-0.11095342154390785,-0.026674289431710546,0.579783722767128,-0.7354509977613012,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.36226949753008963,-0.21766932134267505,-0.4719493974840754,-0.2397710661453456,0,0,0,0,0,1,1
Rent,-0.9672729631747337,5 years,-0.11095342154390785,-1.0452953217017178,1.801118518759152,-1.1629176899330016,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3692201314813243,-0.775384891251529,-1.1876144827996118,-0.23490255784855232,0,0,0,0,0,1,1
Home Mortgage,-0.6191560808686233,10+ years,-0.11095342154390785,-0.6378469087937149,-0.1871009165767008,0.530453258322687,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3635512920124708,-0.5619824706111636,-0.8190071348151832,-0.22447004006970958,0,0,0,0,0,1,0
Home Mortgage,1.3038081925368705,10+ years,-0.11095342154390785,0.7882225363842952,-0.35751972531977383,1.6448209094463162,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,2.76051988315993,1.6651138839541277,2.8753675569150126,-0.256463094591494,0,0,0,0,0,1,0
Home Mortgage,0.4262069644164655,10+ years,-0.11095342154390785,1.8068435686543023,-0.30071345573874964,1.0297517503716875,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.359539137455254,0.40257256004792175,0.7170524665785265,-0.26063610170303114,0,0,0,0,1,0,1
Home Mortgage,-0.8988990344539493,< 1 year,-0.11095342154390785,1.8068435686543023,-1.0249933928968102,0.8755908103427426,-0.3409788778582933,-0.3370990397177327,small business,Short Term,-0.36864952619561914,-0.01950993074805011,-0.7782557310116271,-0.26689561237033677,0,0,0,0,0,1,1
Rent,-0.40875006908465633,10+ years,-0.11095342154390785,-0.6378469087937149,0.3099539422572624,0.5926125089471984,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.35625953533608623,0.36120716086497134,-0.415769478660243,-0.2265565436254781,1,0,0,1,0,1,0
Rent,-0.4472705923076335,3 years,-0.11095342154390785,0.3807741234762923,-1.8060795996358954,-0.5863887658656092,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,2.76051988315993,-0.6114774858185088,-0.21570188714731153,-0.23212055310752758,0,0,0,0,0,1,0
Rent,-0.4420851372583866,7 years,-0.11095342154390785,-0.23039849588571198,-1.2522184712209077,-0.6452488524038981,-0.3409788778582933,-0.3370990397177327,business loan,Short Term,-0.3606748349321165,-0.34846049679396895,-0.5134554569136232,-0.2522900874799569,0,0,0,0,0,1,1
Rent,-0.40875006908465633,4 years,-0.11095342154390785,2.4180161880163067,-0.8119698819679689,0.20053684970043095,-0.3409788778582933,-0.3370990397177327,buy house,Short Term,-0.36564351139338974,-0.390782321391554,-0.20924538901382633,-0.2265565436254781,1,0,0,1,0,1,1
Home Mortgage,-0.313115462390688,10+ years,-0.11095342154390785,-0.8415711152477163,1.985738894897481,0.6952615006298958,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3651583590731767,-0.3928147253976527,-0.3694839335994139,-0.21960153177291628,0,0,0,0,0,1,0
Home Mortgage,-0.40875006908465633,8 years,-0.11095342154390785,-0.23039849588571198,-0.7977683145727129,-0.29396285822315504,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3651976398718303,-0.18784080372375564,-0.34751506982054214,-0.2265565436254781,1,0,0,1,0,1,0
Rent,2.0637242836824616,10+ years,-0.11095342154390785,-0.026674289431710546,1.5880950078303107,1.6448209094463162,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.35525339558109886,1.8887381012134015,2.638405690353594,-0.22794754599599049,0,0,0,0,0,1,1
Own Home,-0.40875006908465633,< 1 year,-0.11095342154390785,-0.4341227023397134,-0.44272912969131056,0.02230700804245312,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3650515428663116,-0.20511623777559473,-1.0156368506985967,-0.2265565436254781,1,0,0,1,0,1,1
Home Mortgage,-0.9793723582896432,10+ years,-0.11095342154390785,-0.23039849588571198,0.08272886393316475,-1.0461722698818987,1.6647792271904904,2.545731972691612,debt consolidation,Short Term,-0.3677977530879723,-0.6707758615258597,-1.2791793654199477,-0.2481170803684198,0,1,0,0,0,1,0
Home Mortgage,-0.40875006908465633,4 years,-0.11095342154390785,-1.2490195281557193,-0.7693651797822005,-0.2656950204843844,-0.3409788778582933,-0.3370990397177327,major purchase,Short Term,-0.36646289507056784,-0.21826708722682173,-1.1256488708431758,-0.2265565436254781,1,0,0,1,0,1,0
Home Mortgage,-0.02413746028908427,10+ years,-0.11095342154390785,-0.4341227023397134,-0.3717212927150301,-1.021878425246987,-0.3409788778582933,-0.3370990397177327,other,Short Term,-0.3677474461002229,-0.8336072883674157,0.5315748838347694,-0.23768456258957707,0,0,0,0,0,1,1
Rent,-0.7336064815984304,10+ years,-0.11095342154390785,-0.23039849588571198,0.849613503276994,0.6286783708897677,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.36844140687643684,0.16496062109961582,-0.9906493644157577,4.468076456853762,0,0,0,0,0,1,1
